ENSG00000135569	6	132579740	132589740	-
ENSG00000189134	6	28259296	28269296	+
ENSG00000274997	6	27147105	27157105	+
ENSG00000158553	6	27302272	27312272	-
ENSG00000213204	6	87408011	87418011	+
ENSG00000203877	6	83853359	83863359	+
ENSG00000204694	6	29447070	29457070	-
ENSG00000204140	6	35781018	35791018	+
ENSG00000214558	6	65301475	65311475	+
ENSG00000169976	6	144085572	144095572	-
ENSG00000112115	6	52186374	52196374	+
ENSG00000112116	6	52234499	52244499	-
ENSG00000203733	6	142132924	142142924	+
ENSG00000146385	6	132552671	132562671	+
ENSG00000237110	6	132538276	132548276	+
ENSG00000204428	6	31671066	31681066	-
ENSG00000237988	6	29550406	29560406	+
ENSG00000177688	6	149400261	149410261	+
ENSG00000290147	6	42155405	42165405	+
ENSG00000164508	6	25716561	25726561	-
ENSG00000146047	6	25726776	25736776	+
ENSG00000255330	6	127509000	127519000	-
ENSG00000146216	6	43243480	43253480	+
ENSG00000111886	6	89305298	89315298	-
ENSG00000182793	6	52830812	52840812	-
ENSG00000244476	6	11101724	11111724	-
ENSG00000198225	6	63211468	63221468	+
ENSG00000196787	6	27133042	27143042	+
ENSG00000276180	6	27139281	27149281	+
ENSG00000188996	6	647099	657099	-
ENSG00000204704	6	29035174	29045174	-
ENSG00000204703	6	29077312	29087312	-
ENSG00000135312	6	77453490	77463490	-
ENSG00000204388	6	31827737	31837737	+
ENSG00000278705	6	26017282	26027282	-
ENSG00000197409	6	26187285	26197285	-
ENSG00000187837	6	26046469	26056469	-
ENSG00000275221	6	27828374	27838374	-
ENSG00000273542	6	27821559	27831559	-
ENSG00000278637	6	26021648	26031648	+
ENSG00000276410	6	26033712	26043712	-
ENSG00000277075	6	26216920	26226920	+
ENSG00000254440	6	138208490	138218490	-
ENSG00000204389	6	31815542	31825542	+
ENSG00000168631	6	30940972	30950972	+
ENSG00000275714	6	26020450	26030450	+
ENSG00000179165	6	36432853	36442853	-
ENSG00000112238	6	99606832	99616832	+
ENSG00000185127	6	169702125	169712125	+
ENSG00000287363	6	42155405	42165405	+
ENSG00000262543	6	138377904	138387904	+
ENSG00000203756	6	129851314	129861314	-
ENSG00000219607	6	5085340	5095340	+
ENSG00000273703	6	27815021	27825021	+
ENSG00000226979	6	31572288	31582288	+
ENSG00000235272	6	166576677	166586677	-
ENSG00000164440	6	139281997	139291997	-
ENSG00000164379	6	1312097	1322097	+
ENSG00000178233	6	44270449	44280449	+
ENSG00000112164	6	39048780	39058780	+
ENSG00000112297	6	106360716	106370716	+
ENSG00000197261	6	49550667	49560667	+
ENSG00000180573	6	26124171	26134171	+
ENSG00000184530	6	127577173	127587173	+
ENSG00000204632	6	29827824	29837824	+
ENSG00000286522	6	26022098	26032098	-
ENSG00000189241	6	116269929	116279929	-
ENSG00000256162	6	130827405	130837405	+
ENSG00000204618	6	30065768	30075768	-
ENSG00000204264	6	32834046	32844046	-
ENSG00000180822	6	3258946	3268946	+
ENSG00000170162	6	117265557	117275557	+
ENSG00000124635	6	27122794	27132794	-
ENSG00000170950	6	49777284	49787284	-
ENSG00000244731	6	31982056	31992056	+
ENSG00000124508	6	26383107	26393107	+
ENSG00000007944	6	16129085	16139085	+
ENSG00000154548	6	89108070	89118070	-
ENSG00000243955	6	52793815	52803815	-
ENSG00000204525	6	31262091	31272091	-
ENSG00000146282	6	87579986	87589986	-
ENSG00000213886	6	29549731	29559731	-
ENSG00000204396	6	31767327	31777327	-
ENSG00000112701	6	75601879	75611879	+
ENSG00000137310	6	31158588	31168588	+
ENSG00000112249	6	100871328	100881328	-
ENSG00000111875	6	118894151	118904151	+
ENSG00000132424	6	99415307	99425307	-
ENSG00000057663	6	106315759	106325759	-
ENSG00000223501	6	33261875	33271875	-
ENSG00000155115	6	110958705	110968705	+
ENSG00000112578	6	41921498	41931498	+
ENSG00000112697	6	75274791	75284791	-
ENSG00000135541	6	135487739	135497739	-
ENSG00000213719	6	31726529	31736529	-
ENSG00000095981	6	39312701	39322701	-
ENSG00000198563	6	31532002	31542002	-
ENSG00000112486	6	167123095	167133095	+
ENSG00000111961	6	148342837	148352837	+
ENSG00000065833	6	83421050	83431050	-
ENSG00000204371	6	31887697	31897697	-
ENSG00000274750	6	26225134	26235134	+
ENSG00000012660	6	53338949	53348949	-
ENSG00000124562	6	34757504	34767504	+
ENSG00000029639	6	155304483	155314483	-
ENSG00000251258	6	112347329	112357329	+
ENSG00000198945	6	130018580	130028580	+
ENSG00000204592	6	30489508	30499508	+
ENSG00000204463	6	31642660	31652660	-
ENSG00000197977	6	11034304	11044304	-
ENSG00000168216	6	69787009	69797009	-
ENSG00000131015	6	149942013	149952013	+
ENSG00000124780	6	39304418	39314418	-
ENSG00000047932	6	117592510	117602510	-
ENSG00000096070	6	36196743	36206743	+
ENSG00000198719	6	170281077	170291077	-
ENSG00000123505	6	110874784	110884784	+
ENSG00000123545	6	96887890	96897890	-
ENSG00000172197	6	20202468	20212468	-
ENSG00000137404	6	30680983	30690983	-
ENSG00000112812	6	27247700	27257700	+
ENSG00000048544	6	42207860	42217860	-
ENSG00000198833	6	89342721	89352721	-
ENSG00000146085	6	49453252	49463252	-
ENSG00000118420	6	83055840	83065840	-
ENSG00000082293	6	69866555	69876555	+
ENSG00000118518	6	127266863	127276863	+
ENSG00000096384	6	44247100	44257100	+
ENSG00000137171	6	43059630	43069630	+
ENSG00000153294	6	47698579	47708579	+
ENSG00000112782	6	46005859	46015859	-
ENSG00000016402	6	137034964	137044964	-
ENSG00000008018	6	170543306	170553306	-
ENSG00000164430	6	73442296	73452296	-
ENSG00000178409	6	107105514	107115514	-
ENSG00000204614	6	30136139	30146139	+
ENSG00000213079	6	154733415	154743415	+
ENSG00000111802	6	24656898	24666898	-
ENSG00000181472	6	151381558	151391558	-
ENSG00000203797	6	110405574	110415574	-
ENSG00000119900	6	71288810	71298810	+
ENSG00000146278	6	89080750	89090750	+
ENSG00000233822	6	27838568	27848568	+
ENSG00000204227	6	33208499	33218499	+
ENSG00000146147	6	54111442	54121442	+
ENSG00000124713	6	42960753	42970753	+
ENSG00000155111	6	110805468	110815468	-
ENSG00000130024	6	169714499	169724499	-
ENSG00000124762	6	36678713	36688713	+
ENSG00000132429	6	105170013	105180013	-
ENSG00000096395	6	33794002	33804002	-
ENSG00000135318	6	85450082	85460082	+
ENSG00000204498	6	31547607	31557607	+
ENSG00000146070	6	46725374	46735374	-
ENSG00000230873	6	17102049	17112049	+
ENSG00000196376	6	117907263	117917263	+
ENSG00000223865	6	33075989	33085989	+
ENSG00000112214	6	96563127	96573127	+
ENSG00000204310	6	32166083	32176083	-
ENSG00000112320	6	107490116	107500116	+
ENSG00000156535	6	73696202	73706202	+
ENSG00000124688	6	43635839	43645839	+
ENSG00000184786	6	169741571	169751571	-
ENSG00000074935	6	112077481	112087481	-
ENSG00000122194	6	160702243	160712243	+
ENSG00000120438	6	159779601	159789601	-
ENSG00000124608	6	44303346	44313346	-
ENSG00000168438	6	110180426	110190426	+
ENSG00000137270	6	53138840	53148840	-
ENSG00000146243	6	78867550	78877550	+
ENSG00000237649	6	33391822	33401822	+
ENSG00000124783	6	7303198	7313198	-
ENSG00000124785	6	5996924	6006924	-
ENSG00000204531	6	31160681	31170681	-
ENSG00000135341	6	90577071	90587071	-
ENSG00000164694	6	159169399	159179399	+
ENSG00000124702	6	43014248	43024248	+
ENSG00000152954	6	24126214	24136214	+
ENSG00000056972	6	111595877	111605877	-
ENSG00000124541	6	43021622	43031622	+
ENSG00000135317	6	85583857	85593857	-
ENSG00000118507	6	131135466	131145466	+
ENSG00000025156	6	122399651	122409651	+
ENSG00000145945	6	3849372	3859372	+
ENSG00000188428	6	8054388	8064388	-
ENSG00000112081	6	36594361	36604361	+
ENSG00000185250	6	109430627	109440627	-
ENSG00000146112	6	30676644	30686644	-
ENSG00000124733	6	43003945	43013945	-
ENSG00000130349	6	107028198	107038198	+
ENSG00000146233	6	46642817	46652817	-
ENSG00000135314	6	73253195	73263195	-
ENSG00000197753	6	35805351	35815351	+
ENSG00000010810	6	111863451	111873451	-
ENSG00000241370	6	30345155	30355155	+
ENSG00000124812	6	49856534	49866534	-
ENSG00000066379	6	30061264	30071264	+
ENSG00000112706	6	76062661	76072661	-
ENSG00000112062	6	36027807	36037807	+
ENSG00000152822	6	146029061	146039061	+
ENSG00000157343	6	35737031	35747031	+
ENSG00000132423	6	99384194	99394194	-
ENSG00000112167	6	39105185	39115185	-
ENSG00000164458	6	166157850	166167850	-
ENSG00000112029	6	152973040	152983040	-
ENSG00000166278	6	31927716	31937716	+
ENSG00000009844	6	142147262	142157262	+
ENSG00000164663	6	41885374	41895374	-
ENSG00000235109	6	28326147	28336147	-
ENSG00000112655	6	43076313	43086313	+
ENSG00000215712	6	157313518	157323518	-
ENSG00000204290	6	32397180	32407180	-
ENSG00000118520	6	131573225	131583225	+
ENSG00000111834	6	116616478	116626478	+
ENSG00000053328	6	110348348	110358348	-
ENSG00000029363	6	136279845	136289845	-
ENSG00000172738	6	37248143	37258143	-
ENSG00000111911	6	125956769	125966769	+
ENSG00000135334	6	87692232	87702232	-
ENSG00000112280	6	70293083	70303083	-
ENSG00000204520	6	31403594	31413594	+
ENSG00000204701	6	29108057	29118057	+
ENSG00000135297	6	73461736	73471736	+
ENSG00000034693	6	143450804	143460804	+
ENSG00000183807	6	116755718	116765718	-
ENSG00000204209	6	33312958	33322958	-
ENSG00000187987	6	28433490	28443490	-
ENSG00000213654	6	32182642	32192642	-
ENSG00000135547	6	125749631	125759631	+
ENSG00000118482	6	63635801	63645801	+
ENSG00000204616	6	30103089	30113089	-
ENSG00000112234	6	98937945	98947945	-
ENSG00000198937	6	37489892	37499892	-
ENSG00000122335	6	158158261	158168261	-
ENSG00000112511	6	33411013	33421013	+
ENSG00000204296	6	32361902	32371902	-
ENSG00000165097	6	18155421	18165421	+
ENSG00000197279	6	28080567	28090567	+
ENSG00000065609	6	83699100	83709100	-
ENSG00000146476	6	151452465	151462465	+
ENSG00000198663	6	36885951	36895951	+
ENSG00000197081	6	159969081	159979081	+
ENSG00000124570	6	2961566	2971566	-
ENSG00000146416	6	143060888	143070888	+
ENSG00000198729	6	150143043	150153043	+
ENSG00000243649	6	31946094	31956094	+
ENSG00000118495	6	143998258	144008258	-
ENSG00000096264	6	41335607	41345607	+
ENSG00000066651	6	125986539	125996539	+
ENSG00000124749	6	56237579	56247579	-
ENSG00000181315	6	26649745	26659745	-
ENSG00000196591	6	113961147	113971147	-
ENSG00000135346	6	87085105	87095105	-
ENSG00000171408	6	135851700	135861700	+
ENSG00000204267	6	32828738	32838738	-
ENSG00000146166	6	63309982	63319982	-
ENSG00000096433	6	33621321	33631321	+
ENSG00000137166	6	41546380	41556380	+
ENSG00000095970	6	41153115	41163115	-
ENSG00000112679	6	292486	302486	+
ENSG00000111801	6	26440503	26450503	+
ENSG00000186577	6	34239005	34249005	-
ENSG00000112333	6	108166021	108176021	+
ENSG00000237441	6	33288941	33298941	-
ENSG00000124782	6	7107960	7117960	+
ENSG00000146242	6	82363816	82373816	+
ENSG00000130023	6	169751621	169761621	+
ENSG00000112343	6	25962801	25972801	+
ENSG00000204424	6	31706865	31716865	+
ENSG00000203727	6	147508689	147518689	+
ENSG00000010030	6	36377668	36387668	-
ENSG00000118508	6	146543832	146553832	+
ENSG00000146360	6	109978310	109988310	+
ENSG00000124507	6	34466075	34476075	+
ENSG00000146109	6	26596952	26606952	+
ENSG00000023892	6	35297817	35307817	+
ENSG00000112799	6	6588719	6598719	+
ENSG00000112232	6	62276224	62286224	-
ENSG00000137409	6	36976195	36986195	-
ENSG00000171462	6	43445547	43455547	-
ENSG00000081087	6	108064740	108074740	-
ENSG00000112667	6	43219480	43229480	-
ENSG00000174156	6	52899697	52909697	-
ENSG00000204574	6	30571441	30581441	+
ENSG00000146072	6	47299904	47309904	-
ENSG00000168143	6	54846770	54856770	+
ENSG00000009413	6	111473217	111483217	-
ENSG00000124535	6	2765392	2775392	+
ENSG00000055211	6	149566374	149576374	+
ENSG00000057657	6	106086335	106096335	+
ENSG00000172348	6	46481448	46491448	-
ENSG00000135298	6	68635281	68645281	+
ENSG00000145990	6	13477599	13487599	-
ENSG00000112699	6	2235604	2245604	-
ENSG00000155918	6	150015531	150025531	-
ENSG00000135525	6	136540421	136550421	-
ENSG00000112186	6	17393594	17403594	+
ENSG00000060762	6	166372939	166382939	-
ENSG00000204385	6	31868996	31878996	-
ENSG00000112640	6	42984569	42994569	+
ENSG00000204257	6	32943096	32953096	-
ENSG00000001167	6	41072973	41082973	+
ENSG00000124641	6	41911138	41921138	-
ENSG00000124557	6	26500302	26510302	+
ENSG00000065491	6	37257771	37267771	+
ENSG00000244067	6	52753474	52763474	-
ENSG00000124615	6	39924461	39934461	-
ENSG00000164418	6	101393707	101403707	+
ENSG00000161911	6	41144346	41154346	-
ENSG00000025039	6	89402272	89412272	-
ENSG00000085382	6	104849918	104859918	-
ENSG00000188112	6	42132619	42142619	-
ENSG00000118513	6	135181307	135191307	+
ENSG00000204644	6	29671151	29681151	-
ENSG00000137265	6	391751	401751	+
ENSG00000112685	6	683138	693138	-
ENSG00000164483	6	130212950	130222950	-
ENSG00000124493	6	34136086	34146086	-
ENSG00000168394	6	32843703	32853703	-
ENSG00000198315	6	28141882	28151882	+
ENSG00000175048	6	157381189	157391189	+
ENSG00000064999	6	34889254	34899254	+
ENSG00000158691	6	28389746	28399746	-
ENSG00000171467	6	43359646	43369646	-
ENSG00000124564	6	25864242	25874242	-
ENSG00000112306	6	132814568	132824568	+
ENSG00000204568	6	30617839	30627839	+
ENSG00000178033	6	116511638	116521638	+
ENSG00000112530	6	162727973	162737973	+
ENSG00000120437	6	159762044	159772044	+
ENSG00000096080	6	43677790	43687790	-
ENSG00000164304	6	7379741	7389741	-
ENSG00000225921	6	13615334	13625334	+
ENSG00000137221	6	43477569	43487569	+
ENSG00000145982	6	5261512	5271512	+
ENSG00000161904	6	33779129	33789129	-
ENSG00000157593	6	44247527	44257527	-
ENSG00000137200	6	37433220	37443220	+
ENSG00000164484	6	130366016	130376016	+
ENSG00000049618	6	156777377	156787377	+
ENSG00000156639	6	37819726	37829726	+
ENSG00000112246	6	100454920	100464920	-
ENSG00000051620	6	138404222	138414222	+
ENSG00000131018	6	152627361	152637361	-
ENSG00000065615	6	83859688	83869688	+
ENSG00000146425	6	158634742	158644742	-
ENSG00000010017	6	13701834	13711834	-
ENSG00000078269	6	157981862	157991862	+
ENSG00000137193	6	37170151	37180151	+
ENSG00000111859	6	11222667	11232667	-
ENSG00000146414	6	145954357	145964357	-
ENSG00000112499	6	160248820	160258820	-
ENSG00000080007	6	73394827	73404827	+
ENSG00000153975	6	116658765	116668765	-
ENSG00000026297	6	166946549	166956549	-
ENSG00000240065	6	32854191	32864191	+
ENSG00000120253	6	149736528	149746528	-
ENSG00000112761	6	112054103	112064103	+
ENSG00000164465	6	117482673	117492673	+
ENSG00000204305	6	32174252	32184252	-
ENSG00000196748	6	35776597	35786597	+
ENSG00000261272	6	31010473	31020473	+
ENSG00000095951	6	12012311	12022311	+
ENSG00000135540	6	138489493	138499493	-
ENSG00000204252	6	32999590	33009590	-
ENSG00000204351	6	31959174	31969174	+
ENSG00000124490	6	49703542	49713542	-
ENSG00000130347	6	106619497	106629497	-
ENSG00000198087	6	47477788	47487788	+
ENSG00000085377	6	105393081	105403081	-
ENSG00000124787	6	4994036	5004036	-
ENSG00000111863	6	11768802	11778802	-
ENSG00000146038	6	24348058	24358058	-
ENSG00000118402	6	79937552	79947552	-
ENSG00000112079	6	36537478	36547478	-
ENSG00000007866	6	35487078	35497078	-
ENSG00000164494	6	107449563	107459563	-
ENSG00000026950	6	26402274	26412274	+
ENSG00000130368	6	159890987	159900987	+
ENSG00000111885	6	119339760	119349760	-
ENSG00000130363	6	158990201	159000201	-
ENSG00000164506	6	147204416	147214416	+
ENSG00000224389	6	32014794	32024794	+
ENSG00000204655	6	29657091	29667091	+
ENSG00000197594	6	131808019	131818019	+
ENSG00000112299	6	132704054	132714054	-
ENSG00000135587	6	109440723	109450723	+
ENSG00000112137	6	12716766	12726766	+
ENSG00000198523	6	118548295	118558295	+
ENSG00000112294	6	24494968	24504968	+
ENSG00000168830	6	86937527	86947527	+
ENSG00000112406	6	139135079	139145079	+
ENSG00000137185	6	28225274	28235274	+
ENSG00000168477	6	32099337	32109337	-
ENSG00000096063	6	35911097	35921097	-
ENSG00000172469	6	95577534	95587534	+
ENSG00000124614	6	34416068	34426068	-
ENSG00000214113	6	5250949	5260949	-
ENSG00000135597	6	138978252	138988252	-
ENSG00000112175	6	55865589	55875589	-
ENSG00000204544	6	30983717	30993717	+
ENSG00000204356	6	31948970	31958970	-
ENSG00000180992	6	44117451	44127451	-
ENSG00000112531	6	163414717	163424717	+
ENSG00000204344	6	31972362	31982362	+
ENSG00000204308	6	32178404	32188404	+
ENSG00000112335	6	108251039	108261039	-
ENSG00000291237	6	159683240	159693240	-
ENSG00000187772	6	104957106	104967106	+
ENSG00000137273	6	1389575	1399575	+
ENSG00000240053	6	31669975	31679975	+
ENSG00000027697	6	137209384	137219384	-
ENSG00000111843	6	10723069	10733069	+
ENSG00000186340	6	169243845	169253845	-
ENSG00000079691	6	25279373	25289373	+
ENSG00000137207	6	43506925	43516925	-
ENSG00000112282	6	131618241	131628241	-
ENSG00000204394	6	31785751	31795751	-
ENSG00000213588	6	33454575	33464575	+
ENSG00000170899	6	52985283	52995283	-
ENSG00000173612	6	116819082	116829082	-
ENSG00000112367	6	109691295	109701295	+
ENSG00000044090	6	43043850	43053850	-
ENSG00000111906	6	125291966	125301966	-
ENSG00000188580	6	123803864	123813864	+
ENSG00000065060	6	34792082	34802082	+
ENSG00000123500	6	116116131	116126131	-
ENSG00000196230	6	30720351	30730351	+
ENSG00000112514	6	33408106	33418106	-
ENSG00000188107	6	65697225	65707225	-
ENSG00000204560	6	30663005	30673005	-
ENSG00000096006	6	49734387	49744387	-
ENSG00000213722	6	31719298	31729298	-
ENSG00000112130	6	37353982	37363982	+
ENSG00000196821	6	34686766	34696766	-
ENSG00000112039	6	35452337	35462337	+
ENSG00000204681	6	29623182	29633182	-
ENSG00000112033	6	35342557	35352557	+
ENSG00000112659	6	43182195	43192195	+
ENSG00000124789	6	17696924	17706924	-
ENSG00000172201	6	19837369	19847369	+
ENSG00000185760	6	72622063	72632063	+
ENSG00000146373	6	124962436	124972436	+
ENSG00000135604	6	144150516	144160516	+
ENSG00000146426	6	154995314	155005314	+
ENSG00000224531	6	11093833	11103833	+
ENSG00000153292	6	47032331	47042331	-
ENSG00000189007	6	143440694	143450694	-
ENSG00000120265	6	149749740	149759740	+
ENSG00000112041	6	35502895	35512895	-
ENSG00000124784	6	7389807	7399807	+
ENSG00000189325	6	36326887	36336887	-
ENSG00000198478	6	79631328	79641328	+
ENSG00000185345	6	162717765	162727765	-
ENSG00000124596	6	41062355	41072355	-
ENSG00000137161	6	42929479	42939479	+
ENSG00000118418	6	79224681	79234681	-
ENSG00000198721	6	4125574	4135574	-
ENSG00000111907	6	125153772	125163772	+
ENSG00000137411	6	30914237	30924237	+
ENSG00000119899	6	73643991	73653991	-
ENSG00000137309	6	34236872	34246872	+
ENSG00000118514	6	134940100	134950100	-
ENSG00000083123	6	80106670	80116670	+
ENSG00000204386	6	31852820	31862820	-
ENSG00000079819	6	131053244	131063244	-
ENSG00000112541	6	165653240	165663240	-
ENSG00000260286	6	24788916	24798916	-
ENSG00000204315	6	32120287	32130287	-
ENSG00000273802	6	26206687	26216687	-
ENSG00000164520	6	149888112	149898112	-
ENSG00000146223	6	42879615	42889615	+
ENSG00000112276	6	105127156	105137156	-
ENSG00000146374	6	127118670	127128670	+
ENSG00000227057	6	33279238	33289238	-
ENSG00000096696	6	7541670	7551670	+
ENSG00000204228	6	33204654	33214654	+
ENSG00000111912	6	125790959	125800959	+
ENSG00000001561	6	46129988	46139988	+
ENSG00000182952	6	26538365	26548365	+
ENSG00000277443	6	113857344	113867344	+
ENSG00000204220	6	33289600	33299600	+
ENSG00000135333	6	93409558	93419558	-
ENSG00000204713	6	28913984	28923984	-
ENSG00000026652	6	161264060	161274060	-
ENSG00000137275	6	3068493	3078493	+
ENSG00000124721	6	38715310	38725310	+
ENSG00000001036	6	143501719	143511719	-
ENSG00000255587	6	36697825	36707825	+
ENSG00000146399	6	132649181	132659181	-
ENSG00000204613	6	30151210	30161210	-
ENSG00000112379	6	138161938	138171938	+
ENSG00000242574	6	32931027	32941027	-
ENSG00000146267	6	99339673	99349673	-
ENSG00000204287	6	32439886	32449886	+
ENSG00000130348	6	106629577	106639577	+
ENSG00000120256	6	149854358	149864358	-
ENSG00000153721	6	154500684	154510684	-
ENSG00000112293	6	24479577	24489577	-
ENSG00000112576	6	41931807	41941807	-
ENSG00000112245	6	63572479	63582479	+
ENSG00000152894	6	128510598	128520598	-
ENSG00000112414	6	142302006	142312006	+
ENSG00000146457	6	159727505	159737505	+
ENSG00000079841	6	71886549	71896549	+
ENSG00000227507	6	31572423	31582423	-
ENSG00000024048	6	42564028	42574028	+
ENSG00000171611	6	42916052	42926052	+
ENSG00000112494	6	167291314	167301314	+
ENSG00000112146	6	53065403	53075403	+
ENSG00000204231	6	33190664	33200664	-
ENSG00000137414	6	17600301	17610301	+
ENSG00000112763	6	26457954	26467954	+
ENSG00000130340	6	157823245	157833245	+
ENSG00000146477	6	160348377	160358377	+
ENSG00000112319	6	133241356	133251356	+
ENSG00000153291	6	46652974	46662974	+
ENSG00000030110	6	33570275	33580275	-
ENSG00000118407	6	75483799	75493799	-
ENSG00000164691	6	159034990	159044990	-
ENSG00000146143	6	57317629	57327629	+
ENSG00000146409	6	132788636	132798636	-
ENSG00000185002	6	116877241	116887241	+
ENSG00000124786	6	8425544	8435544	-
ENSG00000112218	6	96827476	96837476	-
ENSG00000204688	6	29457154	29467154	+
ENSG00000234127	6	30203405	30213405	-
ENSG00000112592	6	170554368	170564368	+
ENSG00000111837	6	10828538	10838538	-
ENSG00000213760	6	31536607	31546607	-
ENSG00000112237	6	99558659	99568659	-
ENSG00000172461	6	96015973	96025973	+
ENSG00000183137	6	109095506	109105506	+
ENSG00000131019	6	150059120	150069120	-
ENSG00000146192	6	37005654	37015654	+
ENSG00000013392	6	83193356	83203356	+
ENSG00000021355	6	2831862	2841862	-
ENSG00000111880	6	88953617	88963617	-
ENSG00000198670	6	160654274	160664274	-
ENSG00000146433	6	158560090	158570090	+
ENSG00000186231	6	96924727	96934727	+
ENSG00000137364	6	18145076	18155076	-
ENSG00000118689	6	108560916	108570916	+
ENSG00000188994	6	87155564	87165564	+
ENSG00000164442	6	139364647	139374647	-
ENSG00000124664	6	34546328	34556328	-
ENSG00000124613	6	27388758	27398758	+
ENSG00000236104	6	33307743	33317743	-
ENSG00000118503	6	137867258	137877258	+
ENSG00000153989	6	117675468	117685468	+
ENSG00000124496	6	42441925	42451925	-
ENSG00000196735	6	32637405	32647405	+
ENSG00000137267	6	3147543	3157543	-
ENSG00000112212	6	41042466	41052466	+
ENSG00000213780	6	30908206	30918206	+
ENSG00000171453	6	43517088	43527088	+
ENSG00000196126	6	32579847	32589847	-
ENSG00000170542	6	2893308	2903308	-
ENSG00000096093	6	52420341	52430341	+
ENSG00000112305	6	70667882	70677882	+
ENSG00000172432	6	43619263	43629263	-
ENSG00000146197	6	35213955	35223955	+
ENSG00000186470	6	26365197	26375197	+
ENSG00000111897	6	122461806	122471806	-
ENSG00000204052	6	43500345	43510345	-
ENSG00000137198	6	16238586	16248586	+
ENSG00000197442	6	136782476	136792476	-
ENSG00000137168	6	36864802	36874802	-
ENSG00000204390	6	31805282	31815282	-
ENSG00000239264	6	7900787	7910787	-
ENSG00000146221	6	44287697	44297697	-
ENSG00000124587	6	42969180	42979180	-
ENSG00000111913	6	24925959	24935959	-
ENSG00000249853	6	114333022	114343022	-
ENSG00000135324	6	84033771	84043771	+
ENSG00000197283	6	33420064	33430064	+
ENSG00000111860	6	118641590	118651590	-
ENSG00000082269	6	70413507	70423507	+
ENSG00000131013	6	149536042	149546042	-
ENSG00000189298	6	28349946	28359946	+
ENSG00000204314	6	32141938	32151938	-
ENSG00000204472	6	31615233	31625233	+
ENSG00000047579	6	15653027	15663027	-
ENSG00000262179	6	44216925	44226925	+
ENSG00000118515	6	134308111	134318111	-
ENSG00000118491	6	143864473	143874473	+
ENSG00000172426	6	43645035	43655035	+
ENSG00000204469	6	31620714	31630714	+
ENSG00000231852	6	32038414	32048414	+
ENSG00000080546	6	109084845	109094845	-
ENSG00000112183	6	17281360	17291360	+
ENSG00000168116	6	57046692	57056692	+
ENSG00000204366	6	31892085	31902085	-
ENSG00000154079	6	70566929	70576929	+
ENSG00000112378	6	138097418	138107418	-
ENSG00000137252	6	55174514	55184514	+
ENSG00000204438	6	31654996	31664996	-
ENSG00000198818	6	166332544	166342544	-
ENSG00000092820	6	158809367	158819367	-
ENSG00000203778	6	112087590	112097590	+
ENSG00000079689	6	25652214	25662214	+
ENSG00000164411	6	87319277	87329277	-
ENSG00000231925	6	33304077	33314077	-
ENSG00000196812	6	28124608	28134608	+
ENSG00000135535	6	109372466	109382466	-
ENSG00000205269	6	11537748	11547748	+
ENSG00000005700	6	82237743	82247743	-
ENSG00000048545	6	42173363	42183363	+
ENSG00000025796	6	107948207	107958207	-
ENSG00000093144	6	127333608	127343608	-
ENSG00000124532	6	24402935	24412935	+
ENSG00000172594	6	122789257	122799257	+
ENSG00000164451	6	116553750	116563750	+
ENSG00000050393	6	13804556	13814556	-
ENSG00000124788	6	16751459	16761459	-
ENSG00000204619	6	30067197	30077197	+
ENSG00000204642	6	29723433	29733433	+
ENSG00000198755	6	35468400	35478400	+
ENSG00000112031	6	152992708	153002708	-
ENSG00000186625	6	149638713	149648713	-
ENSG00000146350	6	121324479	121334479	-
ENSG00000135521	6	143843337	143853337	+
ENSG00000112818	6	46793388	46803388	+
ENSG00000112144	6	53051823	53061823	-
ENSG00000112624	6	42782051	42792051	+
ENSG00000120279	6	152697896	152707896	+
ENSG00000232629	6	32753531	32763531	-
ENSG00000112837	6	84754597	84764597	-
ENSG00000231389	6	33063648	33073648	-
ENSG00000001084	6	53535100	53545100	-
ENSG00000123552	6	99505422	99515422	-
ENSG00000154269	6	131637301	131647301	+
ENSG00000145949	6	2740921	2750921	-
ENSG00000137338	6	28281571	28291571	+
ENSG00000196284	6	45367933	45377933	-
ENSG00000203734	6	138796086	138806086	+
ENSG00000065029	6	35259734	35269734	+
ENSG00000091831	6	151807681	151817681	+
ENSG00000137274	6	3118710	3128710	+
ENSG00000112337	6	25920690	25930690	-
ENSG00000197935	6	28995314	29005314	-
ENSG00000137413	6	42050523	42060523	+
ENSG00000112139	6	37687882	37697882	-
ENSG00000198502	6	32520286	32530286	-
ENSG00000124802	6	8092547	8102547	-
ENSG00000112695	6	75233800	75243800	-
ENSG00000112419	6	143677964	143687964	+
ENSG00000204610	6	30163545	30173545	+
ENSG00000161896	6	33736904	33746904	-
ENSG00000155906	6	151442125	151452125	-
ENSG00000241106	6	32807001	32817001	-
ENSG00000146386	6	139028744	139038744	+
ENSG00000197903	6	27136854	27146854	-
ENSG00000152818	6	144285334	144295334	+
ENSG00000124571	6	43566037	43576037	-
ENSG00000112290	6	110169669	110179669	-
ENSG00000203722	6	149913120	149923120	-
ENSG00000137210	6	10747804	10757804	+
ENSG00000111879	6	119068663	119078663	-
ENSG00000185130	6	27797928	27807928	-
ENSG00000272325	6	34382668	34392668	-
ENSG00000120254	6	150865701	150875701	+
ENSG00000079950	6	132503115	132513115	-
ENSG00000112208	6	57172325	57182325	+
ENSG00000112658	6	43171268	43181268	+
ENSG00000009765	6	150369011	150379011	+
ENSG00000124767	6	38693144	38703144	-
